הזמנה,תאריך,סטטוס הזמנה,מס. לקוח,שם לקוח,סוג מכירה,תאור סוג מכירה,מס' סוכן,שם סוכן,לטיפול,"מק""ט",ת. אספקה,מחיר מינימום,תאור מוצר,"מחירון בסיס ש""ח","מחיר בתעודה ש""ח",מחירון בסיס USD,מחיר בתעודה USD,מחירון בסיס,מחיר בתעודה,מטבע שורה,כמות,"סה""כ ב-ש""ח","סה""כ ב-USD","סה""כ במטבע הזמנה","סה""כ אחרי הנחה",מטבע הזמנה,יתרה לאספקה,תשלום מראש,סגורה?,פרויקט,תאור פרויקט,מספר פעילות (WBS),מספר פעילות,שם פעילות,סטטוס שורת הזמנה,כ.ארוזה/דווח פנימי,מהדורת מוצר,מהדורת עץ מוצר
SO25001131,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,A12000117,4/24/2025,0.00,שלט כיוון תאורת LED 220V +עדשה קומפלט - מתוקן,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001131,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,A12000100,4/24/2025,0.00,מסגרת רקע לפנס לד דגם I - מתוקן,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001131,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,A12000114,4/24/2025,0.00,פנס הולך רגל (1122309) LED 230V 2X200 - מתוקן,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",8,0.00,0.00,0.00,0.00,"ש""ח",1,,Y,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001131,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,14000230,4/22/2025,0.00,"עמוד לחצן הולך רגל  ""3.5X4 עם דלת",0.00,440.00,0.00,118.28,0.00,440.00,"ש""ח",8,3520.00,946.24,3520.00,3520.00,"ש""ח",0,,Y,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001131,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,14000034,4/22/2025,0.00,עמוד תנועה 4.4 מ' - סטנדר,0.00,640.00,0.00,172.04,0.00,640.00,"ש""ח",6,3840.00,1032.26,3840.00,3840.00,"ש""ח",0,,Y,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001131,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,14000151,4/22/2025,0.00,"עמוד ציר מחוזק 5.25X""6 דופן 4.76 מ''מ",0.00,1377.40,0.00,370.27,0.00,1377.40,"ש""ח",1,1377.40,370.27,1377.40,1377.40,"ש""ח",0,,Y,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001131,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,13000019,4/22/2025,0.00,שלט ללחצן ה.רגל א44-(דו צדדי),0.00,102.00,0.00,27.42,0.00,102.00,"ש""ח",4,408.00,109.68,408.00,408.00,"ש""ח",0,,Y,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001131,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,13000005,4/22/2025,0.00,(שלט ללחצן ה.רגל א44-(חד צדדי,0.00,87.00,0.00,23.39,0.00,87.00,"ש""ח",4,348.00,93.55,348.00,348.00,"ש""ח",0,,Y,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001131,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,33000040,4/22/2025,0.00,"תקתקן אקוסטי 220V דגם ""מנורה""",0.00,1450.00,0.00,389.78,0.00,1450.00,"ש""ח",9,13050.00,3508.06,13050.00,13050.00,"ש""ח",4,,,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001132,4/22/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,33000040,4/23/2025,0.00,"תקתקן אקוסטי 220V דגם ""מנורה""",0.00,1450.00,0.00,389.78,0.00,1450.00,"ש""ח",4,5800.00,1559.14,5800.00,5800.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001132,4/22/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,14000209,4/23/2025,0.00,עמוד תקתקן עם דלת 1.80 מ' 4'',0.00,339.50,0.00,91.26,0.00,339.50,"ש""ח",4,1358.00,365.05,1358.00,1358.00,"ש""ח",4,,,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001132,4/22/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,34000166,4/23/2025,0.00,שק בטון מוכן התייבשות מהירה 25 ק''ג,0.00,25.50,0.00,6.85,0.00,25.50,"ש""ח",5,127.50,34.27,127.50,127.50,"ש""ח",5,,,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001132,4/22/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,34000014,4/23/2025,0.00,"צינור שרשורי  ""2  שחור",0.00,2.44,0.00,0.66,0.00,2.44,"ש""ח",20,48.80,13.12,48.80,48.80,"ש""ח",20,,,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001132,4/22/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000028,4/23/2025,0.00,כבל 5X1.5 XLPE,0.00,4.22,0.00,1.13,0.00,4.22,"ש""ח",200,844.00,226.88,844.00,844.00,"ש""ח",200,,,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001133,4/22/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,12000118,4/23/2025,0.00,מגש לדים+ספק כח 220V,0.00,57.00,0.00,15.32,0.00,57.00,"ש""ח",10,570.00,153.23,570.00,570.00,"ש""ח",0,,Y,PR24000165,"נת""י - רמזורים",,0,,,0,,
SO25001134,4/22/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,30000005,4/22/2025,0.00,בורג הדוק 5/8X60,0.00,0.98,0.00,0.26,0.00,0.98,"ש""ח",12,11.76,3.16,11.76,11.76,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25001134,4/22/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,30000029,4/22/2025,0.00,"אום משושה  ""1  BSW",0.00,1.55,0.00,0.42,0.00,1.55,"ש""ח",40,62.00,16.67,62.00,62.00,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25001134,4/22/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,30000160,4/22/2025,0.00,"דיסקית מיו"" מצ 3*63*1",0.00,1.06,0.00,0.28,0.00,1.06,"ש""ח",40,42.40,11.40,42.40,42.40,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25001135,4/22/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,22000840,4/23/2025,0.00,בורג פטנט +דיבל להתקנה על אספלט /בטון 90/10 ממ',0.00,1.53,0.00,0.41,0.00,1.53,"ש""ח",100,153.00,41.13,153.00,153.00,"ש""ח",100,,,PR24000145,שפיר - JNET,,0,,,0,,
SO25001136,4/22/2025,מאושרת לבצוע,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,22000886,4/24/2025,0.00,שופר למערכת כריזה OUT DOOR 50W,0.00,2086.09,0.00,560.78,0.00,2086.09,"ש""ח",6,12516.54,3364.66,12516.54,12516.54,"ש""ח",0,,Y,PR24000176,ע.ירושלים - מנהרות אשכול + צופים,,0,,,0,,
SO25001136,4/22/2025,מאושרת לבצוע,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,22002759,4/24/2025,0.00,ספק שולחני 12V 5A PC-TPS5A,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",6,0.00,0.00,0.00,0.00,"ש""ח",6,,,PR24000176,ע.ירושלים - מנהרות אשכול + צופים,,0,,,0,,
SO25001136,4/22/2025,מאושרת לבצוע,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,22002847,4/24/2025,0.00,מצלמת צינור 2MP 14-320A-VF,0.00,226.00,0.00,60.75,0.00,226.00,"ש""ח",6,1356.00,364.52,1356.00,1356.00,"ש""ח",6,,,PR24000176,ע.ירושלים - מנהרות אשכול + צופים,,0,,,0,,
SO25001136,4/22/2025,מאושרת לבצוע,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,22002848,4/24/2025,0.00,זרוע תקרה לקופסאת חיבורים PR-CB14,0.00,95.00,0.00,25.54,0.00,95.00,"ש""ח",6,570.00,153.23,570.00,570.00,"ש""ח",6,,,PR24000176,ע.ירושלים - מנהרות אשכול + צופים,,0,,,0,,
SO25001137,4/22/2025,בוצעה,106312,"ס.פ.י. פתרונות חניה 2014 בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,19001242,4/22/2025,0.00,פרספקס שקוף 64X195 ס''מ עובי 4 מ''מ,0.00,650.00,0.00,174.73,0.00,650.00,"ש""ח",1,650.00,174.73,650.00,650.00,"ש""ח",0,,Y,PR25000023,חניוני אופניים - רכבת ישראל,,0,,,0,,
SO25001138,4/22/2025,בוצעה,106303,"קפס פרמה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22000222,4/22/2025,0.00,"BL-SMALL 30 מק""ט 323101(זרוע 3 מ')",0.00,337.32,0.00,90.68,0.00,337.32,"ש""ח",1,337.32,90.68,337.32,337.32,"ש""ח",0,,Y,PR24000071,רד בינת-הר החוצבים-ירושלים,,0,,,0,,
SO25001138,4/22/2025,בוצעה,106303,"קפס פרמה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22001026,4/22/2025,0.00,LIGHT 3 R/G P120077 00001,0.00,550.07,0.00,147.87,0.00,550.07,"ש""ח",1,550.07,147.87,550.07,550.07,"ש""ח",0,,Y,PR24000071,רד בינת-הר החוצבים-ירושלים,,0,,,0,,
SO25001138,4/22/2025,בוצעה,106303,"קפס פרמה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22000274,4/22/2025,0.00,"Kit – gom 3 מק""ט P120053 00001(גומי למחסום)",0.00,52.10,0.00,14.01,0.00,52.10,"ש""ח",1,52.10,14.01,52.10,52.10,"ש""ח",0,,Y,PR24000071,רד בינת-הר החוצבים-ירושלים,,0,,,0,,
SO25001139,4/22/2025,מבוטלת,106420,"נווה אביב השקעות כיבוי בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22000818,4/22/2025,0.00,"BL-SMALL-SN מק""ט(323117)(זרוע מתקפלת)",0.00,1705.50,0.00,458.47,0.00,1705.50,"ש""ח",1,1705.50,458.47,1705.50,1705.50,"ש""ח",1,,Y,PR25000091,נווה אביב השקות-מרום נווה,,0,,,0,,
SO25001139,4/22/2025,מבוטלת,106420,"נווה אביב השקעות כיבוי בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22000274,4/22/2025,0.00,"Kit – gom 3 מק""ט P120053 00001(גומי למחסום)",0.00,52.10,0.00,14.01,0.00,52.10,"ש""ח",1,52.10,14.01,52.10,52.10,"ש""ח",1,,Y,PR25000091,נווה אביב השקות-מרום נווה,,0,,,0,,
SO25001142,4/22/2025,מאושרת לבצוע,106434,"אריאל וימאזור בקרת תנועה וחניה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000436,4/23/2025,0.00,קרם הגנה SPF50,0.00,18.00,0.00,4.84,0.00,18.00,"ש""ח",15,270.00,72.58,270.00,270.00,"ש""ח",15,,,PR25000050,ציוד וכלי עבודה עלות המכר,,0,,,0,,
SO25001143,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,19001150,4/22/2025,0.00,תעלה מחורצת  40X60,0.00,8.20,0.00,2.20,0.00,8.20,"ש""ח",40,328.00,88.17,328.00,328.00,"ש""ח",28,,,PR25000020,סנסורים,,0,,,0,,
SO25001143,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000621,4/22/2025,0.00,"פס דין לח""א  מחורץ נמוך",0.00,5.20,0.00,1.40,0.00,5.20,"ש""ח",40,208.00,55.91,208.00,208.00,"ש""ח",28,,,PR25000020,סנסורים,,0,,,0,,
SO25001144,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000547,4/22/2025,0.00,מנתק חא חד קטבי ABB S201M C16,0.00,17.06,0.00,4.59,0.00,17.06,"ש""ח",20,341.20,91.72,341.20,341.20,"ש""ח",20,,,PR25000020,סנסורים,,0,,,0,,
SO25001144,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25001355,4/22/2025,0.00,מנתק חא חד קטבי ABB SH201 C13,0.00,14.50,0.00,3.90,0.00,14.50,"ש""ח",20,290.00,77.96,290.00,290.00,"ש""ח",20,,,PR25000020,סנסורים,,0,,,0,,
SO25001144,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25001076,4/22/2025,0.00,"ממ""ט  ABB S201M C10 1X10A",0.00,17.05,0.00,4.58,0.00,17.05,"ש""ח",20,341.00,91.67,341.00,341.00,"ש""ח",20,,,PR25000020,סנסורים,,0,,,0,,
SO25001144,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26000880,4/22/2025,0.00,סרט דיו פי טאץ' 12 מ''מ TZ231 שחור/לבן למדפסת BROTHER,0.00,84.53,0.00,22.72,0.00,84.53,"ש""ח",10,845.30,227.23,845.30,845.30,"ש""ח",0,,Y,PR25000020,סנסורים,,0,,,0,,
SO25001144,4/22/2025,מאושרת לבצוע,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26001096,4/22/2025,0.00,מדפסת מדבקות פי טאצ' BROTHER 110,0.00,200.00,0.00,53.76,0.00,200.00,"ש""ח",1,200.00,53.76,200.00,200.00,"ש""ח",0,,Y,PR25000020,סנסורים,,0,,,0,,
SO25001145,4/22/2025,מאושרת לבצוע,106312,"ס.פ.י. פתרונות חניה 2014 בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,19000113,4/23/2025,0.00,הובלה של 2 מכולות 6 מ' מחסן+משרד תא לבש,0.00,4000.00,0.00,1075.27,0.00,4000.00,"ש""ח",1,4000.00,1075.27,4000.00,4000.00,"ש""ח",1,,,PR25000023,חניוני אופניים - רכבת ישראל,,0,,,0,,
SO25001146,4/22/2025,מאושרת לבצוע,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000037,4/24/2025,0.00,מהדק מס' 4 למוליכי חשמל,0.00,10.63,0.00,2.86,0.00,10.63,"ש""ח",30,318.90,85.73,318.90,318.90,"ש""ח",30,,,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25001147,4/22/2025,מאושרת לבצוע,106130,"מוריה החברה לפיתוח ירושלים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000059,4/22/2025,0.00,כבל CAT-7 חיצוני (OUTDOOR),0.00,2.40,0.00,0.65,0.00,2.40,"ש""ח",500,1200.00,322.58,1200.00,1200.00,"ש""ח",0,,Y,PR25000003,מוריה,,0,,,0,,
SO25001147,4/22/2025,מאושרת לבצוע,106130,"מוריה החברה לפיתוח ירושלים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26000912,4/22/2025,0.00,קיסטון לשקע CAT-6A,0.00,8.60,0.00,2.31,0.00,8.60,"ש""ח",10,86.00,23.12,86.00,86.00,"ש""ח",0,,Y,PR25000003,מוריה,,0,,,0,,
SO25001147,4/22/2025,מאושרת לבצוע,106130,"מוריה החברה לפיתוח ירושלים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,19000134,4/22/2025,0.00,קצף פוליאוריטן,0.00,12.00,0.00,3.23,0.00,12.00,"ש""ח",3,36.00,9.68,36.00,36.00,"ש""ח",0,,Y,PR25000003,מוריה,,0,,,0,,
SO25001147,4/22/2025,מאושרת לבצוע,106130,"מוריה החברה לפיתוח ירושלים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,16000269,4/22/2025,0.00,ארונית 24 - 60 ריתוך,0.00,2100.00,0.00,564.52,0.00,2100.00,"ש""ח",1,2100.00,564.52,2100.00,2100.00,"ש""ח",1,,,PR25000003,מוריה,,0,,,0,,
SO25001147,4/22/2025,מאושרת לבצוע,106130,"מוריה החברה לפיתוח ירושלים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000026,4/22/2025,0.00,כבל טוויסטד 2X14  בילדין,0.00,6.30,0.00,1.69,0.00,6.30,"ש""ח",500,3150.00,846.77,3150.00,3150.00,"ש""ח",0,,Y,PR25000003,מוריה,,0,,,0,,
SO25001148,4/23/2025,מאושרת לבצוע,106130,"מוריה החברה לפיתוח ירושלים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26001066,4/23/2025,0.00,"ג'יביק 1000BASE-ZX SFP, Hi 10 Pack - תואם אקסטרים",0.00,479.88,0.00,130.83,0.00,479.88,"ש""ח",1,479.88,130.83,479.88,479.88,"ש""ח",1,,,PR25000003,מוריה,,0,,,0,,
SO25001148,4/23/2025,מאושרת לבצוע,106130,"מוריה החברה לפיתוח ירושלים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26001066,4/23/2025,0.00,"ג'יביק 1000BASE-ZX SFP, Hi 10 Pack - תואם אקסטרים",0.00,479.88,0.00,130.83,0.00,479.88,"ש""ח",1,479.88,130.83,479.88,479.88,"ש""ח",1,,,PR25000003,מוריה,,0,,,0,,
SO25001149,4/23/2025,בוצעה,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,14000209,4/23/2025,0.00,עמוד תקתקן עם דלת 1.80 מ' 4'',0.00,339.50,0.00,92.56,0.00,339.50,"ש""ח",4,1358.00,370.23,1358.00,1358.00,"ש""ח",4,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001149,4/23/2025,בוצעה,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,34000014,4/23/2025,0.00,"צינור שרשורי  ""2  שחור",0.00,2.44,0.00,0.67,0.00,2.44,"ש""ח",25,61.00,16.63,61.00,61.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001149,4/23/2025,בוצעה,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000028,4/23/2025,0.00,כבל 5X1.5 XLPE,0.00,4.22,0.00,1.15,0.00,4.22,"ש""ח",50,211.00,57.52,211.00,211.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001149,4/23/2025,בוצעה,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000042,4/23/2025,0.00,כבל הארקה 10 מ''מ צ/י קשיח (בתוף 500 מ'),0.00,4.90,0.00,1.34,0.00,4.90,"ש""ח",50,245.00,66.79,245.00,245.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001149,4/23/2025,בוצעה,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000209,4/23/2025,0.00,מהדק קנדי 35,0.00,4.87,0.00,1.33,0.00,4.87,"ש""ח",7,34.09,9.29,34.09,34.09,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001149,4/23/2025,בוצעה,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,34000166,4/23/2025,0.00,שק בטון מוכן התייבשות מהירה 25 ק''ג,0.00,25.50,0.00,6.95,0.00,25.50,"ש""ח",8,204.00,55.62,204.00,204.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25001150,4/24/2025,בוצעה,106082,עיריית באר שבע,001,רכש לפרויקט,,,אלכס גלפרין,11000109,4/24/2025,0.00,I/O backpanel 3522 704 24320,0.00,319.04,0.00,87.46,0.00,319.04,"ש""ח",1,319.04,87.46,319.04,319.04,"ש""ח",0,,Y,PR24000141,עיריית באר שבע - אחזקת רמזורים,,0,,,0,,
SO25001151,4/24/2025,מאושרת לבצוע,106135,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22002738,4/24/2025,0.00,מחסום NIGHT&DAY-68 Xtreme 322300 RAL 9006,0.00,6972.35,0.00,1911.28,0.00,6972.35,"ש""ח",1,6972.35,1911.28,6972.35,6972.35,"ש""ח",1,,,PR25000077,עב' אחזקה במבנה מנתי ומנהרת בייט,,0,,,0,,
SO25001151,4/24/2025,מאושרת לבצוע,106135,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22001101,4/24/2025,0.00,KIT N&D8 DOUBLE P120045 00001,0.00,1341.05,0.00,367.61,0.00,1341.05,"ש""ח",1,1341.05,367.61,1341.05,1341.05,"ש""ח",1,,,PR25000077,עב' אחזקה במבנה מנתי ומנהרת בייט,,0,,,0,,
SO25001151,4/24/2025,מאושרת לבצוע,106135,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22002739,4/24/2025,0.00,MOLLA CONTTRAPPESO N&D 68 NERA,0.00,360.97,0.00,98.95,0.00,360.97,"ש""ח",1,360.97,98.95,360.97,360.97,"ש""ח",1,,,PR25000077,עב' אחזקה במבנה מנתי ומנהרת בייט,,0,,,0,,
SO25001152,4/24/2025,מאושרת לבצוע,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,33000195,4/24/2025,0.00,חץ כיוון עגול ליחידת רטט MATU101-112,0.00,3.00,0.00,0.82,0.00,3.00,"ש""ח",50,150.00,41.12,150.00,150.00,"ש""ח",50,,,PR24000157,"נת""א - נתיבי איילון צפון",,0,,,0,,
