תאריך,מק'ט,תאור מוצר,כמות,יח',כמות מפעל,יח' מפעל,תעודה,סוג תעודה,למחסן,איתור,הזמנה,מס' ספק,שם ספק
5/21/2025,20000494,קטר תוכי מבודד 1000V SIGNET,2,יח',2,יח',GR25000867,קבלות סחורה מספק,Main,0,PO25000799,2030526,חגי ירון
5/21/2025,20000494,קטר תוכי מבודד 1000V SIGNET,5,יח',5,יח',GR25000864,קבלות סחורה מספק,Main,0,PO25000940,2030526,חגי ירון
5/21/2025,20000739,מלחם FX888,1,יח',1,יח',GR25000853,קבלות סחורה מספק,Main,0,PO25000949,2030526,חגי ירון
5/21/2025,20000984,משחזת זווית נטענת מקיטה  4.1/2,1,יח',1,יח',GR25000863,קבלות סחורה מספק,Main,0,PO25000836,2030526,חגי ירון
5/21/2025,22001377,מנואלה למתקן הורדה,1,יח',1,יח',GR25000862,קבלות סחורה מספק,Main,0,PO24000661,2030234,"מר מערכות אבטחה ותקשורת בע""מ"
5/21/2025,25000310,מיקרו סוויץ 1307,10,יח',10,יח',GR25000851,קבלות סחורה מספק,Main,0,PO25000765,2030526,חגי ירון
5/21/2025,25000647,מפסק גבול זרוע מתכווננת N.C/N.C. FT139J02,5,יח',5,יח',GR25000866,קבלות סחורה מספק,Main,0,PO25001100,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
5/21/2025,26000078,כבל רשת 1 מ' מסוכך (9729),10,יח',10,יח',GR25000849,קבלות סחורה מספק,Main,0,PO25001095,2030139,"דגן מולטימדיה בע""מ"
5/21/2025,26000179,"כבל רשת RG-45 אורך 50 ס""מ",10,יח',10,יח',GR25000849,קבלות סחורה מספק,Main,0,PO25001095,2030139,"דגן מולטימדיה בע""מ"
5/21/2025,26000857,כבל רשת 1 מ' CAT-6,20,יח',20,יח',GR25000849,קבלות סחורה מספק,Main,0,PO25001122,2030139,"דגן מולטימדיה בע""מ"
5/21/2025,26000862,כבל רשת 50 ס''מ CAT-6,30,יח',30,יח',GR25000849,קבלות סחורה מספק,Main,0,PO25001122,2030139,"דגן מולטימדיה בע""מ"
5/21/2025,26000912,קיסטון לשקע CAT-6A,20,יח',20,יח',GR25000849,קבלות סחורה מספק,Main,0,PO25001095,2030139,"דגן מולטימדיה בע""מ"
5/21/2025,26000912,קיסטון לשקע CAT-6A,30,יח',30,יח',GR25000849,קבלות סחורה מספק,Main,0,PO25001122,2030139,"דגן מולטימדיה בע""מ"
5/21/2025,26001039,מתאם USB-RJ45,2,יח',2,יח',GR25000849,קבלות סחורה מספק,Main,0,PO25001066,2030139,"דגן מולטימדיה בע""מ"
5/21/2025,26001146,כבל HDMI זכר זכר 1.8 מטר,10,יח',10,יח',GR25000849,קבלות סחורה מספק,Main,0,PO25001096,2030139,"דגן מולטימדיה בע""מ"
5/21/2025,27000238,מכשיר DYMO,1,יח',1,יח',GR25000852,קבלות סחורה מספק,Main,0,PO25000040,2030526,חגי ירון
5/21/2025,28000042,מצבר DHB12-40 DAHUA,26,יח',26,יח',GR25000850,קבלות סחורה מספק,Main,0,PO25000962,2030526,חגי ירון
5/21/2025,34000022,בטון מוכן ב-30 שקיעה 4 עדש,1,יח',1,יח',GR25000855,קבלות סחורה מספק,Main,0,PO25000504,2030812,"טלאור בטון בע""מ"
5/21/2025,34000022,בטון מוכן ב-30 שקיעה 4 עדש,3,יח',3,יח',GR25000855,קבלות סחורה מספק,Main,0,PO25000453,2030812,"טלאור בטון בע""מ"
5/21/2025,34000022,בטון מוכן ב-30 שקיעה 4 עדש,3,יח',3,יח',GR25000855,קבלות סחורה מספק,Main,0,PO25000545,2030812,"טלאור בטון בע""מ"
5/21/2025,34000022,בטון מוכן ב-30 שקיעה 4 עדש,3,יח',3,יח',GR25000854,קבלות סחורה מספק,Main,0,PO25000113,2030812,"טלאור בטון בע""מ"
5/21/2025,34000022,בטון מוכן ב-30 שקיעה 4 עדש,3,יח',3,יח',GR25000859,קבלות סחורה מספק,Main,0,PO25001117,2030812,"טלאור בטון בע""מ"
5/21/2025,34000022,בטון מוכן ב-30 שקיעה 4 עדש,4,יח',4,יח',GR25000857,קבלות סחורה מספק,Main,0,PO25001118,2030812,"טלאור בטון בע""מ"
5/21/2025,34000022,בטון מוכן ב-30 שקיעה 4 עדש,7,יח',7,יח',GR25000854,קבלות סחורה מספק,Main,0,PO25000059,2030812,"טלאור בטון בע""מ"
5/21/2025,34000048,פתיחת מפעל,1,יח',1,יח',GR25000857,קבלות סחורה מספק,Main,0,PO25001118,2030812,"טלאור בטון בע""מ"
5/21/2025,34000048,פתיחת מפעל,1,יח',1,יח',GR25000859,קבלות סחורה מספק,Main,0,PO25001117,2030812,"טלאור בטון בע""מ"
5/21/2025,34000113,בריכת הארקה קומפלט פלסטי כולל מכסה,5,יח',5,יח',GR25000848,קבלות סחורה מספק,Main,0,PO25001124,2030420,"נ.חן חשמל בע""מ"
5/22/2025,19000008,תרסיס נגד חלודה   WD40,12,יח',12,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,19000028,אויר דחוס במיכל,12,יח',12,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,19000034,סיליקון שקוף RTV-בטייוב,5,יח',5,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,19000071,תרסיס ספריי אדום,12,יח',12,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,19000073,תרסיס ספריי לבן,12,יח',12,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,19000191,תרסיס צבע יסוד (אפור),12,יח',12,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,19000195,סופר 7 אוטם,5,יח',5,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,19000233,תרסיס ניקוי מגעים חשמליים,12,יח',12,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,19000608,תרסיס זפת,12,יח',12,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,19001028,תרסיס ספריי כחול,12,יח',12,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,20000934,כפפות עבודה לטקס מוקצף כתום SIGNET,10,יח',10,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,31000033,תרסיס גריז,12,יח',12,יח',GR25000869,קבלות סחורה מספק,Main,0,PO25001104,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/22/2025,36000001,בקר מזווד TCP/IP secusys DPU1044NT-B,1,יח',1,יח',GR25000868,קבלות סחורה מספק,Main,0,PO25001132,2030953,"ה.מ.ט. מהנדסים בע""מ"
5/22/2025,36000004,קורא קרבה KEYKING 6610U-C,2,יח',2,יח',GR25000868,קבלות סחורה מספק,Main,0,PO25001132,2030953,"ה.מ.ט. מהנדסים בע""מ"
5/23/2025,19000291,חרמונית,8,יח',8,יח',GR25000871,קבלות סחורה מספק,Main,0,PO24000768,2030170,"וורקר בע""מ"
5/23/2025,22002878,מנוע  לשער  כנף אלקטרו הידראולי  דגם TOP441S,1,יח',1,יח',GR25000872,קבלות סחורה מספק,Main,0,PO24000694,2030197,"ב.ג. אילנית שערים ואלמנטים אורבניים בע""מ"
5/23/2025,26001104,ראוטר תעשייתי RUTX50,1,יח',1,יח',GR25000870,קבלות סחורה מספק,Main,0,PO25001076,2030555,"בנדא מגנטיק בע""מ"
5/23/2025,31000390,הדפסת לוגו בצבע 1,8,יח',8,יח',GR25000871,קבלות סחורה מספק,Main,0,PO24000768,2030170,"וורקר בע""מ"
5/25/2025,13000253,מדבקה זוהרת 35X20 זהירות מחסום אוטומטי,100,יח',100,יח',GR25000894,קבלות סחורה מספק,Main,0,PO25001136,2030374,שלטים שי
5/25/2025,14000029,עמוד גבוה 5.80 מ'-סטנדרט',50,יח',50,יח',GR25000892,קבלות סחורה מספק,Main,0,PO25000696,2030228,"מטלאור (עין איילה) בע""מ"
5/25/2025,14000045,"פקק פלסטי לעמוד ""4",200,יח',200,יח',GR25000896,קבלות סחורה מספק,Main,0,PO25001086,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/25/2025,16000036,תיקון פטיש חציבה היקוקי שבור ח-ן 14191,1,יח',1,יח',GR25000883,קבלות סחורה מספק,Main,0,PO25001167,2030413,"שופ כלי בע""מ"
5/25/2025,16000036,גלויות לביגוד קיץ לפי סקיצה שנשלחה,200,יח',200,יח',GR25000888,קבלות סחורה מספק,Main,0,PO25001146,2030464,כץ שלום יוסף-קארן הדפסות
5/25/2025,16081977,PTZ NDP-5512-Z30L,30,יח',30,יח',GR25000879,קבלות סחורה מספק,Main,0,PO25000529,2030362,"לדיקו בע""מ"
5/25/2025,17000079,כבל הארקה 25 ממ' צ/' קשיח (בתוף 500 מ'),1000,יח',1000,יח',GR25000876,קבלות סחורה מספק,Main,0,PO25001092,2030071,"ארכה בע""מ"
5/25/2025,19001036,"מדבקה מחזיר אור 18/14 ס""מ מחזיר אור צהוב הדפסה בשחור",300,יח',300,יח',GR25000893,קבלות סחורה מספק,Main,0,PO25000954,2030374,שלטים שי
5/25/2025,20000452,ריתמת גוף PN-12 (כולל חבל וקרבינה),2,יח',2,יח',GR25000898,קבלות סחורה מספק,Main,0,PO25001130,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/25/2025,20000452,ריתמת גוף PN-12 (כולל חבל וקרבינה),2,יח',2,יח',GR25000897,קבלות סחורה מספק,Main,0,PO25001131,2030325,"קמחי כלי עבודה (1994) בע""מ"
5/25/2025,20000791,מסור יהלום 500 מ''מ אספלט/בטון,1,יח',1,יח',GR25000882,קבלות סחורה מספק,Main,0,PO25001167,2030413,"שופ כלי בע""מ"
5/25/2025,20001047,פטישון נטען מקיטה 800W גוף בלבד,1,יח',1,יח',GR25000881,קבלות סחורה מספק,Main,0,PO25001167,2030413,"שופ כלי בע""מ"
5/25/2025,22000140,מקלט כפול WALLY 2,1,יח',1,יח',GR25000884,קבלות סחורה מספק,Main,0,PO25000740,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22000140,מקלט כפול WALLY 2,1,יח',1,יח',GR25000886,קבלות סחורה מספק,Main,0,PO25000736,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22000222,"BL-SMALL 30 מק""ט 323101(זרוע 3 מ')",25,יח',25,יח',GR25000875,קבלות סחורה מספק,Main,0,PO25000253,2030873,"סיסא אוטומציה ביתית בע""מ"
5/25/2025,22000274,"Kit – gom 3 מק""ט P120053 00001(גומי למחסום)",35,יח',35,יח',GR25000875,קבלות סחורה מספק,Main,0,PO25000253,2030873,"סיסא אוטומציה ביתית בע""מ"
5/25/2025,22000913,ענית תא פוטו מול רפלקטור IR 1200 L,1,יח',1,יח',GR25000885,קבלות סחורה מספק,Main,0,PO25000732,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22000913,ענית תא פוטו מול רפלקטור IR 1200 L,1,יח',1,יח',GR25000885,קבלות סחורה מספק,Main,0,PO25000732,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22001364,כבל לראש בולרד CAVO LUCI DKN FEMMINA 4p,20,יח',20,יח',GR25000873,קבלות סחורה מספק,Main,0,PO25000253,2030873,"סיסא אוטומציה ביתית בע""מ"
5/25/2025,22002427,מנוע 800 ק''ג FAAC 844,1,יח',1,יח',GR25000887,קבלות סחורה מספק,Main,0,PO25001161,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002476,מצלמת PTZ BOSCH  MIC-7522-Z30W,2,יח',2,יח',GR25000877,קבלות סחורה מספק,Main,0,PO25000628,2030362,"לדיקו בע""מ"
5/25/2025,22002538,סף בטיחות V2 1.7 מ' ללא פיקוד,1,יח',1,יח',GR25000886,קבלות סחורה מספק,Main,0,PO25000736,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002538,סף בטיחות V2 1.7 מ' ללא פיקוד,1,יח',1,יח',GR25000884,קבלות סחורה מספק,Main,0,PO25000740,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002538,סף בטיחות V2 1.7 מ' ללא פיקוד,1,יח',1,יח',GR25000887,קבלות סחורה מספק,Main,0,PO25001161,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002539,משדר לסף בטיחות V2,1,יח',1,יח',GR25000884,קבלות סחורה מספק,Main,0,PO25000740,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002539,משדר לסף בטיחות V2,1,יח',1,יח',GR25000886,קבלות סחורה מספק,Main,0,PO25000736,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002539,משדר לסף בטיחות V2,1,יח',1,יח',GR25000887,קבלות סחורה מספק,Main,0,PO25001161,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002540,מקלט לסף בטיחות V2,1,יח',1,יח',GR25000886,קבלות סחורה מספק,Main,0,PO25000736,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002540,מקלט לסף בטיחות V2,1,יח',1,יח',GR25000884,קבלות סחורה מספק,Main,0,PO25000740,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002552,Pendant wall mount NDA-U-WMT,1,יח',1,יח',GR25000878,קבלות סחורה מספק,Main,0,PO25000677,2030362,"לדיקו בע""מ"
5/25/2025,22002552,Pendant wall mount NDA-U-WMT,1,יח',1,יח',GR25000880,קבלות סחורה מספק,Main,0,PO25000676,2030362,"לדיקו בע""מ"
5/25/2025,22002552,Pendant wall mount NDA-U-WMT,1,יח',1,יח',GR25000880,קבלות סחורה מספק,Main,0,PO25000676,2030362,"לדיקו בע""מ"
5/25/2025,22002552,Pendant wall mount NDA-U-WMT,3,יח',3,יח',GR25000878,קבלות סחורה מספק,Main,0,PO25000677,2030362,"לדיקו בע""מ"
5/25/2025,22002675,מערכת פתיחה סללולרית אדומה סמארט גייט 4G ללא הגבלת משתמשים,1,יח',1,יח',GR25000885,קבלות סחורה מספק,Main,0,PO25000732,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,22002850,מצלמת DAHUA DHI-ITC413-PW4D-IZ3 2.7-12 מ''מ,6,יח',6,יח',GR25000874,קבלות סחורה מספק,Main,0,PO25001097,2030385,"גטר גרופ בע""מ"
5/25/2025,25000153,מוט הארקה,5,יח',5,יח',GR25000890,קבלות סחורה מספק,Main,0,PO25001123,2030393,"חשמל ישיר חולון בע""מ"
5/25/2025,25000669,פס שיניים 12X22,8,יח',8,יח',GR25000886,קבלות סחורה מספק,Main,0,PO25000736,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,25000669,פס שיניים 12X22,8,יח',8,יח',GR25000884,קבלות סחורה מספק,Main,0,PO25000740,2030250,"עופר שערים אוטומטיים בע""מ"
5/25/2025,27000731,סרט למדפסת DYMO D1 כתיב שחור רקע לבן,5,יח',5,יח',GR25000895,קבלות סחורה מספק,Main,0,PO25000998,2030321,"נסלס ייבוא ושיווק בע""מ"
5/25/2025,28000038,מצבר 40A 12V HTB 12-40,48,יח',48,יח',GR25000891,קבלות סחורה מספק,Main,0,PO25001143,2030111,"מפעלי ע.שנפ ושות' בע""מ"
5/25/2025,31000094,תיק עזרה-ראשונה,35,יח',35,יח',GR25000889,קבלות סחורה מספק,Main,0,PO25000996,2030182,"דקר ציוד רפואי ובטיחות בע""מ"
5/26/2025,16000036,שני סוגי אבנים לפי ה. מחיר מאושרת,1,יח',1,יח',GR25000899,קבלות סחורה מספק,Main,0,PO25001082,2030947,"אקרשטיין תעשיות בע""מ"
5/26/2025,16000036,עבור שיפוץ מעבדה סטיב ת.משלוח 69820 רכש 215644,1,יח',1,יח',GR25000900,קבלות סחורה מספק,Main,0,PO25001168,2030071,"ארכה בע""מ"
5/26/2025,17000111,כבל גל ירוק 10X2X06,500,יח',500,יח',GR25000905,קבלות סחורה מספק,Main,0,PO25001033,2030103,"ג.ברס שיווק (1983) בע""מ"
5/26/2025,17000212,סיב אופטי 24 S.M משוריין עם ג'ל LDB-9-04X06-DKPRP-DKPRP-GG,300,יח',300,יח',GR25000905,קבלות סחורה מספק,Main,0,PO25001033,2030103,"ג.ברס שיווק (1983) בע""מ"
5/26/2025,17000300,סיב אופטי 48 סיב S.M משוריין,500,יח',500,יח',GR25000907,קבלות סחורה מספק,Main,0,PO25001064,2030876,"שי פייבר בע""מ"
5/26/2025,17000300,סיב אופטי 48 סיב S.M משוריין,1300,יח',1300,יח',GR25000907,קבלות סחורה מספק,Main,0,PO25001064,2030876,"שי פייבר בע""מ"
5/26/2025,19001101,בורג איסכורית ראש קודח 7 ס''מ,2000,יח',2000,יח',GR25000906,קבלות סחורה מספק,Main,0,PO25001158,2030337,"טכנו-בורג בע""מ"
5/26/2025,22000913,ענית תא פוטו מול רפלקטור IR 1200 L,1,יח',1,יח',GR25000911,קבלות סחורה מספק,Main,0,PO25000287,2030250,"עופר שערים אוטומטיים בע""מ"
5/26/2025,22001289,"220V,50HZ, Straight Boom, 6s, With 6 Meters RAL 9006 מחסום",1,יח',1,יח',GR25000911,קבלות סחורה מספק,Main,0,PO25000287,2030250,"עופר שערים אוטומטיים בע""מ"
5/26/2025,22001289,"220V,50HZ, Straight Boom, 6s, With 6 Meters RAL 9006 מחסום",1,יח',1,יח',GR25000912,קבלות סחורה מספק,Main,0,PO25000732,2030250,"עופר שערים אוטומטיים בע""מ"
